Campaign,Chapter,Guid,Kind,Stage,X,Y,Z,Pitch,Yaw,Roll,Condition,Events,Tags,Param1
Ada,4,,Biorand_BearTrap,51600,74.55,23.00,-20.20,0.00,-119.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51600,83.15,31.00,-42.70,0.00,17.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51612,89.25,27.00,-47.33,0.00,-84.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51600,79.94,27.04,-53.65,0.00,172.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51612,85.57,27.00,-42.22,0.00,-30.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51612,85.58,23.00,-44.09,0.00,108.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51612,84.03,23.00,-50.50,0.00,-113.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51600,82.29,23.03,-57.49,0.00,166.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51600,84.94,27.00,-74.09,0.00,-165.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51600,81.67,27.04,-82.39,0.00,-169.00,0.00,,,,
Ada,4,,Biorand_BearTrap,51870,81.78,22.84,-85.21,0.00,108.00,0.00,,,,
Ada,5,,Biorand_BearTrap,51600,54.34,27.04,-110.14,0.00,65.00,0.00,,,,
Ada,5,,Biorand_BearTrap,51611,47.75,27.00,-112.78,0.00,-158.00,0.00,,,,
Ada,5,,Biorand_BearTrap,51611,46.08,27.00,-116.85,0.00,-119.00,0.00,,,,
Ada,5,,Biorand_BearTrap,51600,45.26,31.00,-117.74,0.00,-26.00,0.00,,,,
Ada,5,,Biorand_BearTrap,51611,51.71,29.43,-122.75,0.00,-23.00,0.00,,,,
Ada,5,,Biorand_BearTrap,51611,48.79,23.03,-117.65,0.00,-88.00,0.00,,,,
Ada,5,,Biorand_BearTrap,51610,19.08,19.00,-116.93,0.00,-52.00,0.00,,,,
Ada,5,,Biorand_BearTrap,51610,7.04,19.00,-117.30,0.00,-137.00,0.00,,,,
Ada,5,,Biorand_BearTrap,51610,9.28,19.00,-118.98,0.00,-137.00,0.00,,,,
Ada,5,,Biorand_BearTrap,51610,10.51,19.00,-122.74,0.00,-144.00,0.00,,,,
Ada,5,,Biorand_BearTrap,51610,14.72,19.00,-123.80,0.00,38.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55850,34.81,13.00,-118.80,0.00,65.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55850,60.75,-29.00,-115.93,0.00,95.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55851,114.20,-29.00,-96.65,0.00,50.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55851,124.47,-29.00,-102.07,0.00,46.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55852,136.05,-29.00,-78.74,0.00,42.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55852,127.45,-29.00,-71.13,0.00,28.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55852,136.92,-28.99,-62.15,0.00,45.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55852,145.65,-28.99,-57.48,0.00,95.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55852,143.92,-28.99,-57.65,0.00,47.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55852,145.54,-28.99,-56.06,0.00,56.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55852,148.21,-29.00,-65.14,0.00,-154.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55852,126.24,-28.99,-56.98,0.00,-136.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55852,125.26,-28.99,-56.01,0.00,-128.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55852,119.42,-29.01,-68.41,0.00,165.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55852,119.45,-29.00,-72.49,0.00,139.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55851,116.90,-29.00,-83.79,0.00,141.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55851,109.12,-29.00,-88.71,0.00,-134.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55851,113.68,-29.00,-84.27,0.00,43.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55851,122.07,-29.00,-89.19,0.00,134.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55852,142.76,-32.00,-66.83,0.00,-79.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55852,136.14,-32.00,-78.31,0.00,-135.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55852,130.53,-32.00,-63.06,0.00,38.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55852,137.04,-32.00,-54.50,0.00,39.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55853,136.74,-31.99,-46.98,0.00,37.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55852,148.10,-32.00,-42.39,0.00,41.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55853,154.88,-32.00,-30.20,0.00,-6.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55853,149.86,-32.00,-17.04,0.00,-9.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55853,138.52,-32.00,-31.47,0.00,-135.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55852,131.70,-32.00,-85.88,0.00,164.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55851,118.97,-32.00,-94.49,0.00,138.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55851,104.21,-32.00,-102.10,0.00,-128.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55851,102.56,-29.00,-107.64,0.00,47.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55851,97.08,-29.00,-113.32,0.00,-140.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55852,143.87,-32.00,-75.73,0.00,56.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55853,129.64,-32.00,-39.44,0.00,54.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55853,174.80,-32.00,-4.17,0.00,35.00,0.00,f7a64201-3a8f-4816-a77a-ff54be4e6ee6,,,
Ada,5,,Biorand_BearTrap,55854,154.66,-31.00,6.38,0.00,-26.00,0.00,40807771-38e9-4ec8-a240-d75f4fdff461,,,
Ada,5,,Biorand_BearTrap,55854,148.46,-31.00,8.13,0.00,-91.00,0.00,40807771-38e9-4ec8-a240-d75f4fdff461,,,
Ada,5,,Biorand_BearTrap,55854,150.60,-31.00,2.82,0.00,172.00,0.00,40807771-38e9-4ec8-a240-d75f4fdff461,,,
Ada,5,,Biorand_BearTrap,55854,148.86,-31.00,-1.84,0.00,-119.00,0.00,40807771-38e9-4ec8-a240-d75f4fdff461,,,
Ada,5,,Biorand_BearTrap,55854,155.28,-31.00,-1.41,0.00,-84.00,0.00,40807771-38e9-4ec8-a240-d75f4fdff461,,,
Ada,5,,Biorand_BearTrap,55854,140.70,-31.00,0.52,0.00,-89.00,0.00,40807771-38e9-4ec8-a240-d75f4fdff461,,,
Ada,5,,Biorand_BearTrap,55854,140.95,-31.00,5.46,0.00,-3.00,0.00,40807771-38e9-4ec8-a240-d75f4fdff461,,,
Ada,5,,Biorand_BearTrap,55854,137.13,-31.00,8.75,0.00,-92.00,0.00,40807771-38e9-4ec8-a240-d75f4fdff461,,,
Ada,5,,Biorand_BearTrap,55854,134.39,-31.00,8.47,0.00,-93.00,0.00,40807771-38e9-4ec8-a240-d75f4fdff461,,,
Ada,5,,Biorand_BearTrap,55854,130.95,-31.00,3.13,0.00,175.00,0.00,40807771-38e9-4ec8-a240-d75f4fdff461,,,
Ada,5,,Biorand_BearTrap,55854,131.30,-31.00,-2.46,0.00,85.00,0.00,40807771-38e9-4ec8-a240-d75f4fdff461,,,
Ada,5,,Biorand_BearTrap,55854,138.50,-31.00,2.80,0.00,3.00,0.00,40807771-38e9-4ec8-a240-d75f4fdff461,,,
Ada,5,,Biorand_BearTrap,55854,129.08,-31.00,4.36,0.00,-12.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55854,129.07,-30.00,10.71,0.00,4.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55854,135.13,-27.95,12.70,0.00,84.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55854,138.24,-27.00,11.67,0.00,110.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55854,138.66,-27.00,-2.67,0.00,180.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55854,130.58,-27.00,-5.34,0.00,-85.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55854,120.99,-27.00,-5.35,0.00,-91.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55200,131.83,0.80,28.83,0.00,44.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,132.04,-57.08,115.38,0.00,-90.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,126.81,-57.18,112.97,0.00,-114.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,122.68,-57.06,110.66,0.00,-177.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,124.48,-57.17,106.67,0.00,138.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,127.35,-57.18,104.32,0.00,112.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,131.50,-57.09,105.94,0.00,26.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,130.09,-62.01,91.11,0.00,162.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,130.76,-62.01,83.63,0.00,-168.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,125.04,-62.01,83.06,0.00,-87.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,122.54,-62.01,87.46,0.00,-7.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,120.71,-62.01,93.45,0.00,-48.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,116.19,-62.01,92.22,0.00,-98.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,110.98,-62.01,89.94,0.00,-127.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,108.43,-62.01,85.40,0.00,-133.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,114.47,-62.01,85.09,0.00,130.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,113.82,-62.01,78.32,0.00,165.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,119.22,-62.01,77.35,0.00,70.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,125.83,-62.01,74.36,0.00,86.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55860,135.64,-61.24,75.29,0.00,136.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55300,188.32,-42.54,50.51,0.00,-137.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55302,201.01,-17.85,57.14,0.00,133.00,0.00,,,,
Ada,5,,Biorand_BearTrap,55302,191.68,-7.57,40.38,0.00,-23.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,190.41,46.20,-88.18,0.00,92.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,210.48,43.30,-111.42,0.00,-177.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,209.79,43.30,-114.97,0.00,-176.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,207.32,43.30,-112.33,0.00,-6.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,209.87,40.30,-103.75,0.00,-84.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,205.58,40.30,-100.41,0.00,-87.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,202.00,46.22,-103.57,0.00,-88.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,200.78,46.22,-95.52,0.00,1.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,205.63,50.30,-91.04,0.00,72.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,205.20,50.30,-88.14,0.00,-92.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,209.88,35.00,-164.18,0.00,139.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,216.71,35.05,-162.61,0.00,95.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,222.12,35.00,-164.35,0.00,-161.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,221.30,35.09,-158.25,0.00,4.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56850,219.01,35.09,-152.86,0.00,-29.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56850,222.46,35.01,-151.96,0.00,-52.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,209.19,35.07,-175.32,0.00,-165.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,210.76,35.09,-176.48,0.00,129.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,209.70,35.08,-175.86,0.00,122.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,217.96,35.01,-169.42,0.00,-95.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,236.46,35.03,-191.77,0.00,136.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,234.28,35.04,-193.10,0.00,-86.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,227.51,35.02,-194.33,0.00,-162.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,221.97,37.95,-196.78,0.00,-145.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,221.27,37.92,-197.65,0.00,-142.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,220.69,37.90,-198.40,0.00,-146.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,212.08,34.00,-190.82,0.00,-61.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,208.92,34.03,-190.77,0.00,-81.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,209.72,34.02,-188.27,0.00,16.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,208.31,35.06,-182.49,0.00,14.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,205.55,35.08,-181.21,0.00,-70.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,208.57,35.00,-179.76,0.00,-21.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56851,207.84,35.00,-177.55,0.00,-11.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56850,220.58,35.00,-148.57,0.00,59.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56850,222.32,35.00,-147.72,0.00,55.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56850,223.11,35.05,-144.02,0.00,36.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56850,225.39,35.00,-141.53,0.00,24.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56850,226.19,35.00,-138.68,0.00,11.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56850,223.25,35.00,-139.26,0.00,-133.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56850,225.67,35.00,-129.28,0.00,1.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56850,227.65,35.03,-123.78,0.00,-2.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56850,225.77,43.00,-105.50,0.00,-3.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56850,227.77,43.02,-106.02,0.00,-4.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,223.76,43.00,-97.99,0.00,-4.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,223.68,46.02,-88.70,0.00,-7.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,225.48,46.00,-79.69,0.00,25.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,227.35,49.03,-73.16,0.00,71.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,237.21,52.00,-76.49,0.00,-21.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,240.79,56.00,-72.05,0.00,144.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,241.23,56.00,-73.50,0.00,174.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56104,241.18,56.00,-76.68,0.00,148.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56201,285.37,53.68,-111.78,0.00,-2.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56201,285.22,53.68,-109.20,0.00,0.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56201,297.12,48.24,-107.67,0.00,56.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56201,299.50,48.24,-106.45,0.00,84.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56300,302.33,-3.26,-102.40,0.00,-28.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56300,299.92,-3.26,-93.40,0.00,-99.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56300,296.06,-3.26,-90.29,0.00,-19.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56300,294.39,-3.26,-97.10,0.00,-160.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56300,299.12,-3.26,-83.07,0.00,60.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56301,309.33,-3.26,-66.58,0.00,38.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56302,317.54,-3.27,-62.42,0.00,92.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56302,328.90,-7.46,-62.30,0.00,90.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56302,337.27,-7.46,-63.23,0.00,88.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56302,337.15,-7.46,-61.29,0.00,90.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56302,337.18,-7.46,-62.20,0.00,94.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56302,345.86,-7.46,-61.57,0.00,92.00,0.00,,,,
Ada,5,,Biorand_BearTrap,56302,345.81,-7.46,-62.81,0.00,92.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64103,87.61,22.98,-142.84,0.00,-161.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64103,84.68,22.98,-144.60,0.00,-123.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64103,84.90,22.98,-151.04,0.00,-137.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64103,77.42,22.98,-153.10,0.00,-81.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64103,73.81,22.98,-149.54,0.00,-6.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64103,72.88,22.98,-145.44,0.00,-35.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64200,70.80,28.93,-149.99,0.00,-138.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64200,66.03,28.93,-149.54,0.00,-139.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64200,65.71,28.93,-155.53,0.00,179.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64102,71.99,28.89,-156.60,0.00,157.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64102,73.05,26.71,-171.95,0.00,-127.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64102,85.34,24.99,-169.71,0.00,10.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64101,67.90,26.85,-171.25,0.00,-180.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64101,67.93,26.85,-172.91,0.00,179.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64101,67.93,26.85,-174.58,0.00,178.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64101,56.64,25.75,-170.73,0.00,-79.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64101,54.80,25.75,-170.62,0.00,-90.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64101,55.94,25.75,-177.52,0.00,-178.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64101,59.70,25.75,-179.77,0.00,69.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64101,63.90,25.75,-182.18,0.00,121.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64101,51.38,25.75,-165.50,0.00,180.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64101,51.90,25.75,-171.15,0.00,-143.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64101,44.98,25.75,-176.40,0.00,-21.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64101,44.43,25.75,-174.56,0.00,-23.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64100,47.89,25.74,-158.35,0.00,-1.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64100,47.87,25.74,-157.05,0.00,2.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64100,52.99,25.74,-157.09,0.00,74.00,0.00,,,,
Ada,6,,Biorand_BearTrap,64100,54.83,25.74,-154.24,0.00,-20.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,50.76,16.40,-116.92,0.00,11.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,47.84,16.40,-116.83,0.00,-83.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,42.63,16.40,-116.54,0.00,-105.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,31.47,16.40,-111.14,0.00,4.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,33.41,16.40,-103.32,0.00,16.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,38.99,16.40,-100.71,0.00,99.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,44.43,16.40,-104.78,0.00,124.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,44.11,16.40,-108.52,0.00,-57.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,52.98,16.40,-111.83,0.00,179.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,38.10,16.40,-104.62,0.00,35.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,36.01,18.95,-104.15,0.00,-105.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,39.56,18.98,-109.03,0.00,86.00,0.00,,,,
Ada,6,,Biorand_BearTrap,62200,30.76,18.74,-102.39,0.00,5.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61000,43.68,21.69,-81.71,0.00,-85.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61000,42.58,21.69,-81.68,0.00,-91.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61000,41.19,21.69,-81.68,0.00,-91.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61850,53.76,21.69,-68.65,0.00,1.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61850,53.71,21.69,-69.99,0.00,1.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61852,53.86,17.19,-48.81,0.00,59.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61852,64.25,17.19,-64.25,0.00,111.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61201,73.61,10.50,-59.80,0.00,54.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61201,78.48,10.50,-57.92,0.00,55.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61201,83.81,10.50,-54.20,0.00,41.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61201,78.85,10.50,-50.69,0.00,-73.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61201,73.00,10.50,-49.16,0.00,-27.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61201,76.28,10.50,-46.01,0.00,53.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61203,88.68,10.50,-40.69,0.00,87.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61204,94.88,10.50,-40.14,0.00,84.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61204,100.37,10.50,-39.77,0.00,168.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61204,97.60,10.50,-44.13,0.00,-81.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61204,98.43,12.60,-41.88,0.00,90.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61204,107.54,14.50,-43.86,0.00,88.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61204,111.99,14.50,-40.90,0.00,-19.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61204,107.14,14.50,-40.98,0.00,-112.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61300,113.00,14.50,-48.61,0.00,100.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61300,114.54,14.50,-48.89,0.00,98.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61300,104.88,16.50,-57.11,0.00,-95.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61301,104.53,16.50,-58.06,0.00,-89.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61301,98.65,16.50,-56.65,0.00,-84.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61302,102.83,18.50,-72.68,0.00,180.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61302,108.73,18.50,-71.27,0.00,-178.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61302,111.42,18.50,-78.50,0.00,-173.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61302,110.26,18.50,-82.17,0.00,-179.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61400,114.27,18.50,-89.93,0.00,140.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61402,116.94,18.50,-88.79,0.00,2.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61302,106.24,18.50,-85.91,0.00,-89.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61302,105.27,18.50,-84.99,0.00,-76.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61302,102.56,18.50,-76.62,0.00,16.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61304,96.71,18.50,-81.77,0.00,-94.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61304,90.10,18.50,-83.66,0.00,-112.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61305,92.53,18.50,-89.98,0.00,-108.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61305,89.56,18.50,-95.61,0.00,-178.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61305,90.81,18.50,-97.45,0.00,-116.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61301,101.91,18.50,-65.02,0.00,-6.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61500,87.89,16.51,-56.54,0.00,-51.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61500,80.96,16.51,-56.25,0.00,-99.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61500,80.86,16.51,-62.34,0.00,135.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61501,79.11,16.51,-66.18,0.00,-179.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61502,83.62,16.51,-77.89,0.00,-179.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61502,81.35,16.51,-87.14,0.00,-86.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61502,79.86,16.51,-88.98,0.00,-155.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61502,77.18,16.51,-87.20,0.00,-90.00,0.00,,,,
Ada,6,,Biorand_BearTrap,61503,75.42,16.51,-87.31,0.00,10.00,0.00,,,,
